BatchNumber,MachineNumber,ProductCode,TimeStarted,TimeStopped,NumberProduced,NumberRejected
5847,1,19,2011-08-09 08:07:00,2011-08-09 14:27:00,4074,43
5847,2,26,2011-08-09 08:07:00,2011-08-09 13:22:00,4952,53
5847,3,58,2011-08-09 08:52:00,2011-08-09 12:57:00,1401,15
5848,4,44,2011-08-09 08:52:00,2011-08-09 12:57:00,1401,15
5848,5,43,2011-08-09 08:34:00,2011-08-09 11:29:00,1001,10
5849,6,17,2011-08-09 08:48:00,2011-08-09 10:38:00,1179,12
5850,1,17,2011-08-10 08:48:00,2011-08-10 10:38:00,1179,12
5850,2,25,2011-08-10 09:01:00,2011-08-10 09:41:00,628,6
5850,3,57,2011-08-10 09:01:00,2011-08-10 09:41:00,228,2
5851,4,43,2011-08-10 09:15:00,2011-08-10 17:05:00,2689,28
5851,5,53,2011-08-10 09:15:00,2011-08-10 16:00:00,2317,24
5852,6,16,2011-08-10 09:29:00,2011-08-10 16:14:00,4342,46
5853,1,16,2011-08-11 08:02:00,2011-08-11 13:37:00,3592,38
5853,2,25,2011-08-11 08:02:00,2011-08-11 12:27:00,4166,44
5853,3,43,2011-08-11 08:16:00,2011-08-11 12:41:00,1516,16
5854,4,47,2011-08-11 08:16:00,2011-08-11 16:06:00,2690,28
5854,5,33,2011-08-11 08:03:00,2011-08-11 10:13:00,744,7
5855,6,12,2011-08-11 08:03:00,2011-08-11 10:13:00,1394,14
5856,1,12,2011-08-12 08:43:00,2011-08-12 09:43:00,643,6
5856,2,24,2011-08-12 08:57:00,2011-08-12 09:57:00,943,10
5856,3,55,2011-08-12 08:57:00,2011-08-12 17:12:00,2833,30
5857,4,42,2011-08-12 09:11:00,2011-08-12 16:16:00,2432,26
5857,5,46,2011-08-12 09:24:00,2011-08-12 16:29:00,2432,26
5858,6,19,2011-08-12 09:24:00,2011-08-12 15:19:00,3807,40
5859,1,19,2011-08-15 09:06:00,2011-08-15 15:26:00,4075,43
5859,2,26,2011-08-15 09:38:00,2011-08-15 15:58:00,5975,64
5859,3,58,2011-08-15 09:38:00,2011-08-15 14:48:00,1775,19
5860,4,44,2011-08-15 08:03:00,2011-08-15 12:03:00,1374,14
5860,5,43,2011-08-15 08:24:00,2011-08-15 11:19:00,1002,10
5861,6,17,2011-08-15 08:24:00,2011-08-15 11:19:00,1877,20
5862,1,17,2011-08-16 08:54:00,2011-08-16 10:39:00,1126,12
5862,2,25,2011-08-16 08:54:00,2011-08-16 10:39:00,1651,17
5862,3,57,2011-08-16 09:08:00,2011-08-16 09:43:00,200,2
5863,4,58,2011-08-16 09:08:00,2011-08-16 16:58:00,2691,28
5863,5,45,2011-08-16 09:35:00,2011-08-16 17:25:00,2691,28
5864,6,4,2011-08-16 09:35:00,2011-08-16 13:35:00,2574,27
5865,1,4,2011-08-17 08:09:00,2011-08-17 13:39:00,3540,37
5865,2,26,2011-08-17 08:09:00,2011-08-17 13:39:00,5190,55
5865,3,57,2011-08-17 08:22:00,2011-08-17 12:47:00,1517,16
5866,4,44,2011-08-17 08:36:00,2011-08-17 11:51:00,1116,11
5866,5,43,2011-08-17 08:36:00,2011-08-17 11:51:00,1116,11
5867,6,16,2011-08-17 09:15:00,2011-08-17 11:20:00,1340,14
5868,1,16,2011-08-18 09:15:00,2011-08-18 11:20:00,1341,14
5868,2,25,2011-08-18 09:03:00,2011-08-18 10:03:00,943,10
5868,3,57,2011-08-18 09:17:00,2011-08-18 17:27:00,2806,30
5869,4,43,2011-08-18 09:17:00,2011-08-18 17:27:00,2806,30
5869,5,47,2011-08-18 09:31:00,2011-08-18 16:31:00,2406,25
5870,6,2,2011-08-18 09:31:00,2011-08-18 16:31:00,4506,48
5871,1,2,2011-08-19 08:04:00,2011-08-19 13:59:00,3808,40
5871,2,32,2011-08-19 08:04:00,2011-08-19 12:49:00,4482,48
5871,3,37,2011-08-19 08:18:00,2011-08-19 13:03:00,1632,17
5872,4,55,2011-08-19 08:32:00,2011-08-19 12:07:00,1231,13
5872,5,41,2011-08-19 08:32:00,2011-08-19 12:57:00,1518,16
5873,6,14,2011-08-19 08:45:00,2011-08-19 13:10:00,2843,30
5874,1,14,2011-08-22 08:27:00,2011-08-22 08:37:00,107,1
5874,2,32,2011-08-22 08:27:00,2011-08-22 08:37:00,157,1
5874,3,36,2011-08-22 08:41:00,2011-08-22 09:16:00,200,2
5875,4,54,2011-08-22 08:41:00,2011-08-22 16:26:00,2665,28
5875,5,58,2011-08-22 08:55:00,2011-08-22 16:40:00,2665,28
5876,6,17,2011-08-22 09:08:00,2011-08-22 15:43:00,4239,45
5877,1,17,2011-08-23 09:08:00,2011-08-23 14:38:00,3541,37
5877,2,26,2011-08-23 09:36:00,2011-08-23 15:06:00,5191,55
5877,3,57,2011-08-23 09:36:00,2011-08-23 13:56:00,1490,15
5878,4,44,2011-08-23 08:09:00,2011-08-23 11:19:00,1129,12
5878,5,43,2011-08-23 08:23:00,2011-08-23 11:33:00,1129,12
5879,6,16,2011-08-23 08:23:00,2011-08-23 10:28:00,1339,14
5880,1,16,2011-08-24 08:37:00,2011-08-24 09:32:00,589,6
5880,2,25,2011-08-24 09:05:00,2011-08-24 10:00:00,864,9
5880,3,57,2011-08-24 09:05:00,2011-08-24 17:10:00,2771,29
5881,4,43,2011-08-24 09:04:00,2011-08-24 16:04:00,2400,25
5881,5,47,2011-08-24 09:04:00,2011-08-24 16:04:00,2400,25
5882,6,2,2011-08-24 09:18:00,2011-08-24 09:53:00,375,4
5883,1,2,2011-08-25 09:31:00,2011-08-25 14:11:00,3000,32
5883,2,32,2011-08-25 09:31:00,2011-08-25 14:11:00,4400,47
5883,3,37,2011-08-25 08:05:00,2011-08-25 11:40:00,1228,13
5884,4,55,2011-08-25 08:19:00,2011-08-25 11:54:00,1228,13
5884,5,41,2011-08-25 08:19:00,2011-08-25 15:24:00,2428,26
5885,6,18,2011-08-25 08:32:00,2011-08-25 14:27:00,3803,40
5886,1,4,2011-08-26 08:32:00,2011-08-26 14:27:00,3803,40
5886,2,27,2011-08-26 08:46:00,2011-08-26 13:31:00,4478,47
5886,3,58,2011-08-26 08:46:00,2011-08-26 12:26:00,1257,13
5887,4,45,2011-08-26 08:16:00,2011-08-26 11:56:00,1257,13
5887,5,49,2011-08-26 08:18:00,2011-08-26 11:53:00,1228,13
5888,6,21,2011-08-26 08:18:00,2011-08-26 11:53:00,2303,24
5889,1,21,2011-08-29 09:18:00,2011-08-29 12:08:00,1821,19
5889,2,26,2011-08-29 08:13:00,2011-08-29 09:58:00,1650,17
5889,3,57,2011-08-29 08:13:00,2011-08-29 08:48:00,200,2
5890,4,44,2011-08-29 08:27:00,2011-08-29 09:02:00,200,2
5890,5,43,2011-08-29 08:41:00,2011-08-29 16:26:00,2658,28
5891,6,16,2011-08-29 08:41:00,2011-08-29 16:26:00,4983,53
5892,1,16,2011-08-30 08:54:00,2011-08-30 12:54:00,2572,27
5892,2,31,2011-08-30 09:08:00,2011-08-30 14:38:00,5187,55
5892,3,49,2011-08-30 09:22:00,2011-08-30 14:52:00,1887,20
5893,4,36,2011-08-30 09:22:00,2011-08-30 13:42:00,1486,15
5893,5,54,2011-08-30 09:35:00,2011-08-30 12:50:00,1115,11
5894,6,13,2011-08-30 09:35:00,2011-08-30 12:50:00,2090,22
5895,1,13,2011-08-31 08:09:00,2011-08-31 10:14:00,1339,14
5895,2,31,2011-08-31 08:23:00,2011-08-31 10:28:00,1964,21
5895,3,47,2011-08-31 08:23:00,2011-08-31 09:18:00,314,3
5896,4,34,2011-08-31 08:36:00,2011-08-31 16:46:00,2802,30
5896,5,52,2011-08-31 08:36:00,2011-08-31 16:46:00,2802,30
5897,6,11,2011-08-31 09:15:00,2011-08-31 16:15:00,4502,48
5898,1,11,2011-09-01 09:15:00,2011-09-01 16:15:00,4502,48
5898,2,29,2011-09-01 09:04:00,2011-09-01 17:09:00,7624,81
5898,3,46,2011-09-01 09:04:00,2011-09-01 13:49:00,1630,17
5899,4,33,2011-09-01 09:17:00,2011-09-01 14:02:00,1630,17
5899,5,51,2011-09-01 09:17:00,2011-09-01 12:52:00,1229,13
5900,6,23,2011-09-01 09:31:00,2011-09-01 11:56:00,1554,16
5901,1,23,2011-09-02 09:31:00,2011-09-02 11:56:00,1554,16
5901,2,28,2011-09-02 08:05:00,2011-09-02 13:35:00,5187,55
5901,3,59,2011-09-02 08:05:00,2011-09-02 11:55:00,1315,14
5902,4,46,2011-09-02 08:18:00,2011-09-02 12:08:00,1315,14
5902,5,36,2011-09-02 08:18:00,2011-09-02 10:58:00,915,9
5903,6,9,2011-09-02 08:32:00,2011-09-02 11:12:00,1715,18
5904,1,9,2011-09-05 08:37:00,2011-09-05 08:57:00,214,2
5904,2,27,2011-09-05 08:14:00,2011-09-05 15:39:00,6996,75
5904,3,59,2011-09-05 08:28:00,2011-09-05 14:48:00,2174,23
5905,4,45,2011-09-05 08:28:00,2011-09-05 14:48:00,2174,23
5905,5,49,2011-09-05 08:41:00,2011-09-05 13:56:00,1802,19
5906,6,22,2011-09-05 08:41:00,2011-09-05 13:56:00,3377,36
5907,1,22,2011-09-06 08:55:00,2011-09-06 13:00:00,2627,28
5907,2,26,2011-09-06 08:55:00,2011-09-06 11:50:00,2751,29
5907,3,58,2011-09-06 09:09:00,2011-09-06 12:04:00,1001,10
5908,4,44,2011-09-06 09:09:00,2011-09-06 10:59:00,629,6
5908,5,47,2011-09-06 09:22:00,2011-09-06 11:12:00,629,6
5909,6,12,2011-09-06 09:36:00,2011-09-06 10:16:00,428,4
5910,1,12,2011-09-07 09:36:00,2011-09-07 17:26:00,5040,54
5910,2,24,2011-09-07 08:21:00,2011-09-07 16:11:00,7390,79
5910,3,42,2011-09-07 08:21:00,2011-09-07 15:06:00,2318,24
5911,4,46,2011-09-07 08:23:00,2011-09-07 13:58:00,1917,20
5911,5,33,2011-09-07 08:23:00,2011-09-07 13:58:00,1917,20
5912,6,19,2011-09-07 08:37:00,2011-09-07 13:02:00,2842,30
5913,1,19,2011-09-08 08:37:00,2011-09-08 13:02:00,2842,30
5913,2,28,2011-09-08 08:51:00,2011-09-08 16:41:00,7390,79
5913,3,59,2011-09-08 08:51:00,2011-09-08 11:01:00,744,7
5914,4,46,2011-09-08 09:04:00,2011-09-08 11:14:00,744,7
5914,5,36,2011-09-08 09:04:00,2011-09-08 10:04:00,343,3
5915,6,23,2011-09-08 09:18:00,2011-09-08 17:33:00,5309,56
5916,1,23,2011-09-09 09:18:00,2011-09-09 17:33:00,5309,56
5916,2,27,2011-09-09 09:32:00,2011-09-09 16:37:00,6683,71
5916,3,59,2011-09-09 09:32:00,2011-09-09 16:37:00,2433,26
5917,4,45,2011-09-09 08:05:00,2011-09-09 14:00:00,2032,21
5917,5,49,2011-09-09 08:05:00,2011-09-09 12:55:00,1660,17
5918,6,14,2011-09-09 08:19:00,2011-09-09 13:09:00,3110,33
5919,1,14,2011-09-12 09:27:00,2011-09-12 14:37:00,3325,35
5919,2,32,2011-09-12 08:01:00,2011-09-12 12:01:00,3774,40
5919,3,49,2011-09-12 08:01:00,2011-09-12 12:01:00,1374,14
5920,4,53,2011-09-12 08:15:00,2011-09-12 11:10:00,1002,10
5920,5,58,2011-09-12 08:15:00,2011-09-12 10:00:00,601,6
5921,6,17,2011-09-12 08:28:00,2011-09-12 10:13:00,1126,12
5922,1,17,2011-09-13 08:28:00,2011-09-13 09:03:00,375,4
5922,2,25,2011-09-13 08:42:00,2011-09-13 16:32:00,7392,79
5922,3,57,2011-09-13 08:56:00,2011-09-13 16:46:00,2692,28
5923,4,43,2011-09-13 08:56:00,2011-09-13 12:56:00,1375,14
5923,5,53,2011-09-13 09:09:00,2011-09-13 14:39:00,1890,20
5924,6,16,2011-09-13 09:09:00,2011-09-13 14:39:00,3540,37
5925,1,16,2011-09-14 09:23:00,2011-09-14 10:08:00,482,5
5925,2,25,2011-09-14 09:23:00,2011-09-14 10:08:00,707,7
5925,3,43,2011-09-14 09:37:00,2011-09-14 17:32:00,2721,29
5926,4,47,2011-09-14 09:37:00,2011-09-14 16:22:00,2320,24
5926,5,33,2011-09-14 08:11:00,2011-09-14 14:56:00,2320,24
5927,6,12,2011-09-14 08:11:00,2011-09-14 13:51:00,3648,39
5928,1,12,2011-09-15 08:24:00,2011-09-15 14:04:00,3648,39
5928,2,24,2011-09-15 08:24:00,2011-09-15 12:54:00,4247,45
5928,3,55,2011-09-15 09:11:00,2011-09-15 16:11:00,2406,25
5929,4,42,2011-09-15 09:11:00,2011-09-15 16:11:00,2406,25
5929,5,46,2011-09-15 09:24:00,2011-09-15 11:39:00,773,8
5930,6,19,2011-09-15 09:38:00,2011-09-15 10:43:00,697,7
5931,1,19,2011-09-16 09:38:00,2011-09-16 10:43:00,697,7
5931,2,26,2011-09-16 08:12:00,2011-09-16 16:27:00,7786,83
5931,3,58,2011-09-16 08:12:00,2011-09-16 16:27:00,2837,30
5932,4,44,2011-09-16 08:25:00,2011-09-16 15:35:00,2464,26
5932,5,43,2011-09-16 08:25:00,2011-09-16 14:25:00,2063,22
5933,6,17,2011-09-16 08:39:00,2011-09-16 14:39:00,3863,41
5934,1,17,2011-09-19 08:07:00,2011-09-19 14:27:00,4071,43
5934,2,25,2011-09-19 08:21:00,2011-09-19 13:36:00,4950,53
5934,3,57,2011-09-19 08:21:00,2011-09-19 12:26:00,1400,15
5935,4,43,2011-09-19 08:35:00,2011-09-19 12:40:00,1400,15
5935,5,53,2011-09-19 08:35:00,2011-09-19 11:30:00,1000,10
5936,6,16,2011-09-19 08:48:00,2011-09-19 11:43:00,1875,20
5937,1,16,2011-09-20 08:48:00,2011-09-20 10:33:00,1125,12
5937,2,25,2011-09-20 09:02:00,2011-09-20 09:42:00,628,6
5937,3,43,2011-09-20 09:02:00,2011-09-20 09:42:00,228,2
5938,4,47,2011-09-20 09:16:00,2011-09-20 17:06:00,2686,28
5938,5,33,2011-09-20 09:16:00,2011-09-20 17:06:00,2686,28
5939,6,12,2011-09-20 09:29:00,2011-09-20 12:39:00,2036,21
5940,1,12,2011-09-21 09:29:00,2011-09-21 15:04:00,3589,38
5940,2,24,2011-09-21 08:03:00,2011-09-21 13:38:00,5265,56
5940,3,55,2011-09-21 08:03:00,2011-09-21 12:28:00,1514,16
5941,4,42,2011-09-21 08:17:00,2011-09-21 11:32:00,1114,11
5941,5,46,2011-09-21 08:17:00,2011-09-21 11:32:00,1114,11
5942,6,19,2011-09-21 09:23:00,2011-09-21 11:33:00,1393,14
5943,1,19,2011-09-22 09:23:00,2011-09-22 10:23:00,643,6
5943,2,26,2011-09-22 08:44:00,2011-09-22 09:44:00,943,10
5943,3,58,2011-09-22 08:58:00,2011-09-22 17:08:00,2801,30
5944,4,44,2011-09-22 08:58:00,2011-09-22 17:08:00,2801,30
5944,5,43,2011-09-22 09:11:00,2011-09-22 16:16:00,2430,26
5945,6,17,2011-09-22 09:11:00,2011-09-22 15:06:00,3804,40
5946,1,17,2011-09-23 09:25:00,2011-09-23 15:20:00,3804,40
5946,2,25,2011-09-23 09:25:00,2011-09-23 14:10:00,4479,48
5946,3,57,2011-09-23 09:39:00,2011-09-23 14:24:00,1629,17
5947,4,43,2011-09-23 09:39:00,2011-09-23 13:19:00,1258,13
5947,5,58,2011-09-23 08:12:00,2011-09-23 11:47:00,1229,13
5948,6,4,2011-09-23 08:12:00,2011-09-23 11:47:00,2304,24
5949,1,4,2011-09-26 09:35:00,2011-09-26 12:25:00,1822,19
5949,2,26,2011-09-26 08:08:00,2011-09-26 10:58:00,2672,28
5949,3,57,2011-09-26 08:08:00,2011-09-26 09:53:00,600,6
5950,4,44,2011-09-26 08:22:00,2011-09-26 08:57:00,200,2
5950,5,43,2011-09-26 08:22:00,2011-09-26 16:07:00,2660,28
5951,6,16,2011-09-26 08:36:00,2011-09-26 16:21:00,4985,53
5952,1,16,2011-09-27 08:36:00,2011-09-27 12:36:00,2572,27
5952,2,25,2011-09-27 08:49:00,2011-09-27 12:49:00,3773,40
5952,3,57,2011-09-27 08:49:00,2011-09-27 14:19:00,1887,20
5953,4,43,2011-09-27 09:03:00,2011-09-27 13:23:00,1487,15
5953,5,47,2011-09-27 09:03:00,2011-09-27 13:23:00,1487,15
5954,6,2,2011-09-27 09:17:00,2011-09-27 12:32:00,2090,22
5955,1,2,2011-09-28 09:17:00,2011-09-28 11:22:00,1340,14
5955,2,32,2011-09-28 08:29:00,2011-09-28 10:34:00,1965,21
5955,3,37,2011-09-28 08:04:00,2011-09-28 08:59:00,314,3
5956,4,55,2011-09-28 08:04:00,2011-09-28 16:14:00,2803,30
5956,5,41,2011-09-28 08:18:00,2011-09-28 16:28:00,2803,30
5957,6,14,2011-09-28 08:18:00,2011-09-28 15:18:00,4503,48
5958,1,14,2011-09-29 08:31:00,2011-09-29 15:31:00,4503,48
5958,2,32,2011-09-29 08:31:00,2011-09-29 16:36:00,7625,81
5958,3,36,2011-09-29 08:45:00,2011-09-29 13:30:00,1630,17
5959,4,54,2011-09-29 08:45:00,2011-09-29 13:30:00,1630,17
5959,5,58,2011-09-29 08:59:00,2011-09-29 12:34:00,1230,13
5960,6,17,2011-09-29 08:59:00,2011-09-29 12:34:00,2305,24
5961,1,17,2011-09-30 09:12:00,2011-09-30 11:37:00,1554,16
5961,2,26,2011-09-30 09:12:00,2011-09-30 10:32:00,1257,13
5961,3,57,2011-09-30 09:26:00,2011-09-30 10:46:00,457,4
5962,4,44,2011-09-30 09:26:00,2011-09-30 09:36:00,57,0
5962,5,43,2011-09-30 09:18:00,2011-09-30 16:38:00,2518,27
5963,6,16,2011-09-30 09:18:00,2011-09-30 16:38:00,4718,50
5964,1,16,2011-10-03 09:22:00,2011-10-03 15:42:00,4075,43
5964,2,25,2011-10-03 09:22:00,2011-10-03 15:42:00,5975,64
5964,3,57,2011-10-03 09:35:00,2011-10-03 13:25:00,1316,14
5965,4,43,2011-10-03 09:35:00,2011-10-03 12:15:00,916,9
5965,5,47,2011-10-03 08:09:00,2011-10-03 10:49:00,916,9
5966,6,2,2011-10-03 08:09:00,2011-10-03 09:44:00,1018,10
5967,1,2,2011-10-04 08:23:00,2011-10-04 08:48:00,268,2
5967,2,32,2011-10-04 08:23:00,2011-10-04 08:48:00,393,4
5967,3,37,2011-10-04 08:36:00,2011-10-04 16:11:00,2605,27
5968,4,55,2011-10-04 08:36:00,2011-10-04 16:11:00,2605,27
5968,5,41,2011-10-04 09:15:00,2011-10-04 15:45:00,2233,23
5969,6,14,2011-10-04 09:15:00,2011-10-04 14:35:00,3432,36
5970,1,14,2011-10-05 09:04:00,2011-10-05 14:24:00,3432,36
5970,2,32,2011-10-05 09:17:00,2011-10-05 11:22:00,1965,21
5970,3,36,2011-10-05 09:17:00,2011-10-05 11:22:00,715,7
5971,4,54,2011-10-05 09:31:00,2011-10-05 12:36:00,1059,11
5971,5,58,2011-10-05 09:31:00,2011-10-05 11:26:00,658,7
5972,6,17,2011-10-05 08:05:00,2011-10-05 08:50:00,482,5
5973,1,17,2011-10-06 08:05:00,2011-10-06 08:50:00,482,5
5973,2,26,2011-10-06 08:18:00,2011-10-06 16:18:00,7549,80
5973,3,59,2011-10-06 08:18:00,2011-10-06 16:18:00,2749,29
5974,4,45,2011-10-06 08:32:00,2011-10-06 15:22:00,2348,25
5974,5,49,2011-10-06 08:32:00,2011-10-06 14:12:00,1947,20
5975,6,8,2011-10-06 08:46:00,2011-10-06 14:26:00,3647,39
5976,1,8,2011-10-07 08:46:00,2011-10-07 13:21:00,2950,31
5976,2,26,2011-10-07 08:59:00,2011-10-07 13:34:00,4325,46
5976,3,58,2011-10-07 08:59:00,2011-10-07 12:24:00,1174,12
5977,4,44,2011-10-07 09:13:00,2011-10-07 11:28:00,773,8
5977,5,47,2011-10-07 09:13:00,2011-10-07 11:28:00,773,8
5978,6,12,2011-10-07 09:27:00,2011-10-07 10:37:00,751,8
5979,1,12,2011-10-10 08:55:00,2011-10-10 10:25:00,965,10
5979,2,24,2011-10-10 09:09:00,2011-10-10 10:39:00,1415,15
5979,3,42,2011-10-10 09:22:00,2011-10-10 09:42:00,114,1
5980,4,46,2011-10-10 09:22:00,2011-10-10 09:42:00,114,1
5980,5,33,2011-10-10 09:36:00,2011-10-10 17:11:00,2607,27
5981,6,19,2011-10-10 09:36:00,2011-10-10 16:01:00,4131,44
5982,1,19,2011-10-11 08:21:00,2011-10-11 14:46:00,4131,44
5982,2,28,2011-10-11 08:21:00,2011-10-11 13:36:00,4955,53
5982,3,59,2011-10-11 08:23:00,2011-10-11 11:18:00,1003,10
5983,4,46,2011-10-11 08:23:00,2011-10-11 11:18:00,1003,10
5983,5,36,2011-10-11 08:37:00,2011-10-11 11:37:00,1031,11
5984,6,23,2011-10-11 08:37:00,2011-10-11 11:37:00,1931,20
5985,1,23,2011-10-12 09:16:00,2011-10-12 11:06:00,1180,12
5985,2,27,2011-10-12 09:16:00,2011-10-12 10:01:00,707,7
5985,3,59,2011-10-12 08:39:00,2011-10-12 09:24:00,267,2
5986,4,45,2011-10-12 08:39:00,2011-10-12 16:34:00,2714,29
5986,5,49,2011-10-12 08:04:00,2011-10-12 15:59:00,2714,29
5987,6,22,2011-10-12 08:04:00,2011-10-12 14:49:00,4339,46
5988,1,22,2011-10-13 08:17:00,2011-10-13 13:57:00,3642,39
5988,2,26,2011-10-13 08:17:00,2011-10-13 13:57:00,5342,57
5988,3,58,2011-10-13 08:31:00,2011-10-13 13:01:00,1542,16
5989,4,44,2011-10-13 08:31:00,2011-10-13 13:01:00,1542,16
5989,5,47,2011-10-13 08:45:00,2011-10-13 15:45:00,2400,25
5990,6,12,2011-10-13 08:45:00,2011-10-13 11:00:00,1446,15
5991,1,12,2011-10-14 08:58:00,2011-10-14 11:13:00,1446,15
5991,2,24,2011-10-14 09:12:00,2011-10-14 10:17:00,1021,10
5991,3,42,2011-10-14 09:12:00,2011-10-14 17:27:00,2828,30
5992,4,46,2011-10-14 09:26:00,2011-10-14 17:41:00,2829,30
5992,5,33,2011-10-14 09:26:00,2011-10-14 16:36:00,2457,26
5993,6,19,2011-10-14 09:39:00,2011-10-14 16:49:00,4607,49
5994,1,19,2011-10-17 09:08:00,2011-10-17 16:33:00,4769,51
5994,2,28,2011-10-17 09:08:00,2011-10-17 15:28:00,5972,64
5994,3,59,2011-10-17 09:21:00,2011-10-17 14:36:00,1800,19
5995,4,46,2011-10-17 09:35:00,2011-10-17 14:50:00,1800,19
5995,5,36,2011-10-17 09:35:00,2011-10-17 13:40:00,1400,15
5996,6,23,2011-10-17 08:09:00,2011-10-17 12:14:00,2625,28
5997,1,23,2011-10-18 08:09:00,2011-10-18 11:04:00,1875,20
5997,2,27,2011-10-18 08:22:00,2011-10-18 10:07:00,1650,17
5997,3,59,2011-10-18 08:22:00,2011-10-18 10:07:00,600,6
5998,4,45,2011-10-18 08:36:00,2011-10-18 09:16:00,228,2
5998,5,51,2011-10-18 08:36:00,2011-10-18 16:26:00,2687,28
5999,6,14,2011-10-18 09:25:00,2011-10-18 17:15:00,5037,53
6000,1,14,2011-10-19 09:25:00,2011-10-19 12:35:00,2036,21
6000,2,32,2011-10-19 09:36:00,2011-10-19 12:46:00,2986,32
6000,3,49,2011-10-19 09:36:00,2011-10-19 15:11:00,1915,20
6001,4,53,2011-10-19 08:11:00,2011-10-19 12:36:00,1515,16
6001,5,58,2011-10-19 08:11:00,2011-10-19 12:36:00,1515,16
6002,6,17,2011-10-19 08:24:00,2011-10-19 11:39:00,2090,22
6003,1,17,2011-10-20 08:24:00,2011-10-20 10:34:00,1393,14
6003,2,25,2011-10-20 08:37:00,2011-10-20 10:47:00,2043,21
6003,3,57,2011-10-20 08:37:00,2011-10-20 09:37:00,343,3
6004,4,43,2011-10-20 08:51:00,2011-10-20 17:01:00,2802,30
6004,5,53,2011-10-20 08:51:00,2011-10-20 17:01:00,2802,30
6005,6,16,2011-10-20 09:05:00,2011-10-20 16:10:00,4555,48
6006,1,16,2011-10-21 09:18:00,2011-10-21 16:23:00,4556,48
6006,2,25,2011-10-21 09:18:00,2011-10-21 15:13:00,5580,59
6006,3,43,2011-10-21 09:32:00,2011-10-21 14:17:00,1630,17
6007,4,47,2011-10-21 09:32:00,2011-10-21 14:17:00,1630,17
6007,5,33,2011-10-21 08:06:00,2011-10-21 11:46:00,1258,13
6008,6,12,2011-10-21 08:06:00,2011-10-21 11:46:00,2358,25
6009,1,12,2011-10-24 09:14:00,2011-10-24 13:14:00,2573,27
6009,2,24,2011-10-24 09:28:00,2011-10-24 12:18:00,2672,28
6009,3,55,2011-10-24 08:01:00,2011-10-24 10:51:00,972,10
6010,4,42,2011-10-24 08:01:00,2011-10-24 09:46:00,600,6
6010,5,46,2011-10-24 08:15:00,2011-10-24 08:50:00,200,2
6011,6,19,2011-10-24 08:15:00,2011-10-24 08:50:00,375,4
6012,1,19,2011-10-25 08:29:00,2011-10-25 16:14:00,4986,53
6012,2,26,2011-10-25 08:29:00,2011-10-25 16:14:00,7311,78
6012,3,58,2011-10-25 08:42:00,2011-10-25 12:42:00,1373,14
6013,4,44,2011-10-25 08:42:00,2011-10-25 14:12:00,1888,20
6013,5,43,2011-10-25 08:56:00,2011-10-25 14:26:00,1888,20
6014,6,17,2011-10-25 08:56:00,2011-10-25 13:16:00,2788,29
6015,1,17,2011-10-26 08:57:00,2011-10-26 13:17:00,2788,29
6015,2,25,2011-10-26 08:57:00,2011-10-26 12:12:00,3066,32
6015,3,57,2011-10-26 09:23:00,2011-10-26 11:28:00,715,7
6016,4,43,2011-10-26 09:23:00,2011-10-26 11:28:00,715,7
6016,5,53,2011-10-26 09:37:00,2011-10-26 10:32:00,314,3
6017,6,16,2011-10-26 09:37:00,2011-10-26 10:32:00,589,6
6018,1,16,2011-10-27 08:11:00,2011-10-27 16:21:00,5254,56
6018,2,25,2011-10-27 08:11:00,2011-10-27 15:11:00,6604,70
6018,3,43,2011-10-27 08:24:00,2011-10-27 15:24:00,2404,25
6019,4,47,2011-10-27 08:38:00,2011-10-27 16:43:00,2776,29
6019,5,33,2011-10-27 08:38:00,2011-10-27 13:23:00,1631,17
6020,6,12,2011-10-27 08:52:00,2011-10-27 13:37:00,3056,32
6021,1,12,2011-10-28 08:52:00,2011-10-28 12:27:00,2305,24
6021,2,24,2011-10-28 09:05:00,2011-10-28 12:40:00,3380,36
6021,3,55,2011-10-28 09:05:00,2011-10-28 11:30:00,830,8
6022,4,42,2011-10-28 09:19:00,2011-10-28 10:39:00,458,4
6022,5,46,2011-10-28 09:33:00,2011-10-28 10:53:00,458,4
6023,6,19,2011-10-28 09:33:00,2011-10-28 09:43:00,107,1
6024,1,19,2011-10-30 08:34:00,2011-10-30 13:39:00,3271,35
6024,2,26,2011-10-30 08:47:00,2011-10-30 12:42:00,3695,39
6024,3,58,2011-10-30 08:47:00,2011-10-30 11:37:00,973,10
6025,4,44,2011-10-30 09:01:00,2011-10-30 11:51:00,973,10
6025,5,43,2011-10-30 09:01:00,2011-10-30 09:11:00,57,0
6026,6,17,2011-10-31 09:15:00,2011-10-31 09:25:00,107,1
6027,1,17,2011-11-01 08:16:00,2011-11-01 10:56:00,1716,18
6027,2,25,2011-11-01 08:16:00,2011-11-01 09:51:00,1494,16
6027,3,57,2011-11-01 08:29:00,2011-11-01 10:04:00,544,5
6028,4,43,2011-11-01 08:29:00,2011-11-01 08:54:00,143,1
6028,5,53,2011-11-01 08:43:00,2011-11-01 16:18:00,2606,27
6029,6,4,2011-11-01 08:43:00,2011-11-01 16:18:00,4881,52
6030,1,4,2011-11-02 08:57:00,2011-11-02 15:27:00,4184,44
6030,2,26,2011-11-02 08:57:00,2011-11-02 15:27:00,6134,65
6030,3,57,2011-11-02 08:47:00,2011-11-02 14:07:00,1833,19
